block,term,coefficient,coef_std
(intercept),(Intercept),-16.0831695572156,
focal,BLUE_t,2.6259271704798,0.10253889964776
focal,GREEN_t,0.109260037719791,0.00413249327906627
focal,RED_t,-4.97872859467135,-0.235388099430812
focal,NIR_t,20.8620128945894,1.83038055543364
focal,SWIR1_t,-1.74517229782291,-0.102522476672699
focal,SWIR2_t,9.45056632655679,0.525741954418232
focal,NBR_t,-14.6910713283667,-3.78612625111709
focal,NBR2_t,-19.2464697845564,-2.03481239816576
focal,NDVI_t,11.1636090348746,2.21936224156799
focal,NDMI_t,-0.926483173349129,-0.176284664745295
focal,NDSI_t,-1.94154481833332,-0.196157059930424
prev,GREEN_med,-0.000544248728296641,-0.106588233811262
prev,GREEN_wet,-7.11035711843668e-05,-0.0120815860182539
prev,GREEN_dry,0,0
prev,GREEN_sd,0.00017164351180671,0.116069116555575
prev,NIR_med,-0.000362854871865167,-0.213285907183113
prev,NIR_wet,-0.000737676247060753,-0.603772085231032
prev,NIR_dry,0,0
prev,NIR_sd,-0.000806363421513614,-0.372357493309045
prev,SWIR1_med,-0.00107673241951994,-0.462034345766093
prev,SWIR1_wet,-5.71351035951665e-05,-0.0240760853983472
prev,SWIR1_dry,0,0
prev,SWIR1_sd,-0.00256788982218111,-0.504171974441934
prev,SWIR2_med,0,0
prev,SWIR2_wet,0,0
prev,SWIR2_dry,0,0
prev,SWIR2_sd,0.00194615007770112,0.330694735242041
prev,NDVI_med,0.00107337298931652,1.78837410596652
prev,NDVI_wet,0,0
prev,NDVI_dry,0.000124123006343691,0.214620455125856
prev,NDVI_sd,4.74219525363458e-05,0.0286919798239369
prev,NDWI_med,0.000193998488118717,0.275441367331953
prev,NDWI_wet,0,0
prev,NDWI_dry,0.000181475814844951,0.334304149523362
prev,NDWI_sd,-0.000208803000616949,-0.135327617673487
prev,NPV_med,-0.129054484009556,-0.311392203657765
prev,NPV_wet,0,0
prev,NPV_dry,-0.0125068771020948,-0.0425026777236968
prev,NPV_sd,0.169083823374598,0.269407900477017
prev,NDFI_med,0.00536305198338808,0.198822642582307
prev,NDFI_wet,-0.000801731589593325,-0.015584826766542
prev,NDFI_dry,0.0149287231973913,0.813479316482221
prev,NDFI_sd,-0.0142034148806662,-0.274063306929715
pairs,BLUE_t__NBR_t,0.993788521337746,0.0171783728515719
pairs,BLUE_t__NBR2_t,0.0741153003730676,0.000533113459579308
pairs,BLUE_t__NDMI_t,0,0
pairs,BLUE_t__RED_t,0,0
pairs,BLUE_t__SWIR1_t,0,0
pairs,GREEN_t__NIR_t,0,0
pairs,NBR_t__NBR2_t,21.8950866793676,1.77630184517031
pairs,NBR_t__NDMI_t,4.92173896078187,0.439263297985147
pairs,NBR2_t__NDSI_t,9.22484177685913,0.563093088924662
pairs,NBR2_t__NDVI_t,12.3937773501186,1.15961289156255
pairs,NDMI_t__NDSI_t,5.41189584080473,0.535257257731489
pairs,NDVI_t__NDMI_t,0,0
pairs,NDVI_t__NDSI_t,-1.35151481865188,-0.163935711183616
pairs,NIR_t__NBR_t,19.1669811505593,1.62627550773831
pairs,NIR_t__NDSI_t,0,0
pairs,NIR_t__SWIR1_t,0,0
pairs,NIR_t__SWIR2_t,-1.17006953098751,-0.0210756265673391
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDSI_t,0,0
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0.802017598578818,0.0167968329681141
pairs,SWIR2_t__NDVI_t,0,0
sameband,GREEN_med__GREEN_t,-0.000161970468908919,-0.0054755904733477
sameband,GREEN_sd__GREEN_t,0,0
sameband,NIR_med__NIR_t,0.00120565749905105,0.436064493230434
sameband,NIR_sd__NIR_t,0.0021021395291573,0.321288411759525
sameband,SWIR1_med__SWIR1_t,0,0
sameband,SWIR1_sd__SWIR1_t,0.00394315322510413,0.217258332763695
sameband,SWIR2_med__SWIR2_t,0,0
sameband,SWIR2_sd__SWIR2_t,-0.014811415001202,-0.503490971241576
sameband,NDVI_med__NDVI_t,-0.000857364666999087,-3.14788026581215
sameband,NDVI_sd__NDVI_t,0,0
cross_idx,NDVI_med__NBR_t,-3.01367960669538e-05,-0.13271836708474
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDVI_sd__NBR_t,0,0
cross_idx,NDVI_sd__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NDWI_med__NDVI_t,0,0
cross_idx,NDWI_sd__NBR_t,0,0
cross_idx,NDWI_sd__NBR2_t,0,0
cross_idx,NDWI_sd__NDVI_t,0,0
cross_idx,NPV_med__NBR_t,0,0
cross_idx,NPV_med__NBR2_t,0,0
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NPV_sd__NBR_t,0,0
cross_idx,NPV_sd__NBR2_t,0,0
cross_idx,NPV_sd__NDVI_t,-0.324790696982625,-0.29605167500027
cross_idx,NDFI_med__NBR_t,0,0
cross_idx,NDFI_med__NBR2_t,0,0
cross_idx,NDFI_med__NDVI_t,-0.0103018098176052,-0.429999662707722
cross_idx,NDFI_sd__NBR_t,0.0369850113926457,0.298467875922197
cross_idx,NDFI_sd__NBR2_t,0,0
cross_idx,NDFI_sd__NDVI_t,0.00584100369390796,0.0518238976798008
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,-0.00181310436995036,-2.83215087477125
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDVI_med__SWIR2_t,0,0
cross_band,NDVI_sd__RED_t,0.000536716923049699,0.04579648905359
cross_band,NDVI_sd__NIR_t,0,0
cross_band,NDVI_sd__SWIR1_t,0,0
cross_band,NDVI_sd__SWIR2_t,0,0
cross_band,NDWI_med__RED_t,0,0
cross_band,NDWI_med__NIR_t,-0.000767857283232515,-0.908918048339392
cross_band,NDWI_med__SWIR1_t,0,0
cross_band,NDWI_med__SWIR2_t,0,0
cross_band,NDWI_sd__RED_t,0.0017805213151967,0.156221014477681
cross_band,NDWI_sd__NIR_t,0.000279013313841264,0.0561445496590021
cross_band,NDWI_sd__SWIR1_t,0,0
cross_band,NDWI_sd__SWIR2_t,0,0
cross_band,NPV_med__RED_t,0,0
cross_band,NPV_med__NIR_t,0,0
cross_band,NPV_med__SWIR1_t,0.0675728456030882,0.0393361113859707
cross_band,NPV_med__SWIR2_t,0.879450668350321,0.339818381007708
cross_band,NPV_sd__RED_t,0,0
cross_band,NPV_sd__NIR_t,0,0
cross_band,NPV_sd__SWIR1_t,0,0
cross_band,NPV_sd__SWIR2_t,0,0
cross_band,NDFI_med__RED_t,0,0
cross_band,NDFI_med__NIR_t,0,0
cross_band,NDFI_med__SWIR1_t,0,0
cross_band,NDFI_med__SWIR2_t,0,0
cross_band,NDFI_sd__RED_t,0.0805681869299173,0.211246010716151
cross_band,NDFI_sd__NIR_t,0.0336623722907271,0.172398221593716
cross_band,NDFI_sd__SWIR1_t,-0.00979372548713988,-0.0474068364222834
cross_band,NDFI_sd__SWIR2_t,0,0
