block,term,coefficient,coef_std
(intercept),(Intercept),-6.89127780027914,
focal,BLUE_t,0,0
focal,GREEN_t,0,0
focal,RED_t,2.90749117694019,0.0992333502297549
focal,NIR_t,7.26257956436251,0.384308050026511
focal,SWIR1_t,4.3061826898385,0.219706587944038
focal,SWIR2_t,13.0473546774798,0.604241931166921
focal,NBR_t,-13.8141343701621,-2.44309542151328
focal,NBR2_t,-100.086791330998,-7.52975111404645
focal,NDVI_t,22.2420035022986,2.9268932198895
focal,NDMI_t,0,0
focal,NDSI_t,-1.67368962383886,-0.120492288130838
prev,GREEN_med,4.62084298917738e-05,0.00562428804646266
prev,GREEN_wet,0,0
prev,GREEN_dry,0,0
prev,GREEN_sd,-0.000114803443614882,-0.0392397065517855
prev,NIR_med,0.000395914865546358,0.116772037899963
prev,NIR_wet,0.000352205519997563,0.15067273827571
prev,NIR_dry,0,0
prev,NIR_sd,0,0
prev,SWIR1_med,0.00108104594002861,0.400699093286701
prev,SWIR1_wet,-0.000229556135523314,-0.0778322676358299
prev,SWIR1_dry,0,0
prev,SWIR1_sd,0.000120349707695677,0.0223530827912793
prev,SWIR2_med,0,0
prev,SWIR2_wet,-0.00153192344021828,-0.399068680247305
prev,SWIR2_dry,-6.26180157205682e-07,-0.000215165365480954
prev,SWIR2_sd,0.00128744597523023,0.191768482800016
prev,NDVI_med,0.000455215714172165,0.396260557195939
prev,NDVI_wet,0,0
prev,NDVI_dry,0,0
prev,NDVI_sd,0.000320909616439966,0.130887495439074
prev,NDWI_med,-0.000603151474731536,-0.500614158008065
prev,NDWI_wet,0.000270394164510223,0.229932518942715
prev,NDWI_dry,5.40775732521239e-05,0.0522186375417325
prev,NDWI_sd,-0.000519900094564249,-0.223800261275647
prev,NPV_med,0.453103663014874,0.874803594280947
prev,NPV_wet,0,0
prev,NPV_dry,0.0766259668625295,0.187847788914107
prev,NPV_sd,0,0
prev,NDFI_med,-0.00227182307491802,-0.0889970409179751
prev,NDFI_wet,0,0
prev,NDFI_dry,0.0200765525601644,0.946525617839453
prev,NDFI_sd,-0.0277992526246528,-0.44783505851198
pairs,BLUE_t__NBR_t,0,0
pairs,BLUE_t__NBR2_t,0,0
pairs,BLUE_t__NDMI_t,0,0
pairs,BLUE_t__RED_t,0,0
pairs,BLUE_t__SWIR1_t,0,0
pairs,GREEN_t__NIR_t,0,0
pairs,NBR_t__NBR2_t,48.0657033645268,1.86708528165553
pairs,NBR_t__NDMI_t,0,0
pairs,NBR2_t__NDSI_t,0,0
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0,0
pairs,NDVI_t__NDSI_t,0,0
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__NDSI_t,0,0
pairs,NIR_t__SWIR1_t,-1.62650493208524,-0.0350591486821418
pairs,NIR_t__SWIR2_t,-20.69814550922,-0.33739522539623
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDSI_t,0,0
pairs,SWIR1_t__NDVI_t,17.5774311989129,0.443303602497279
pairs,SWIR1_t__SWIR2_t,-0.184963309764997,-0.00363826023168251
pairs,SWIR2_t__NDVI_t,0,0
sameband,GREEN_med__GREEN_t,0,0
sameband,GREEN_sd__GREEN_t,0,0
sameband,NIR_med__NIR_t,-0.00214024739003899,-0.282238654940003
sameband,NIR_sd__NIR_t,0,0
sameband,SWIR1_med__SWIR1_t,-0.00538805613344094,-0.89398017662421
sameband,SWIR1_sd__SWIR1_t,-0.000599836655128976,-0.028579370934662
sameband,SWIR2_med__SWIR2_t,0,0
sameband,SWIR2_sd__SWIR2_t,-0.00903124342227904,-0.287547649228619
sameband,NDVI_med__NDVI_t,-0.00172533942493665,-3.39113435702606
sameband,NDVI_sd__NDVI_t,0.00155328238432297,0.297241395319667
cross_idx,NDVI_med__NBR_t,0,0
cross_idx,NDVI_med__NBR2_t,0.00133191466222797,1.42202784769525
cross_idx,NDVI_sd__NBR_t,0,0
cross_idx,NDVI_sd__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0.00501495764575439,3.67159916226283
cross_idx,NDWI_med__NDVI_t,-0.000592920797291886,-0.809116063987789
cross_idx,NDWI_sd__NBR_t,0,0
cross_idx,NDWI_sd__NBR2_t,0.00312969864279182,0.317589998152178
cross_idx,NDWI_sd__NDVI_t,0,0
cross_idx,NPV_med__NBR_t,0,0
cross_idx,NPV_med__NBR2_t,-0.0316306683698907,-0.0151861731102168
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NPV_sd__NBR_t,0,0
cross_idx,NPV_sd__NBR2_t,0,0
cross_idx,NPV_sd__NDVI_t,0,0
cross_idx,NDFI_med__NBR_t,0,0
cross_idx,NDFI_med__NBR2_t,0.0245769951096649,0.269588107565886
cross_idx,NDFI_med__NDVI_t,-0.000134680219981301,-0.00315972501575246
cross_idx,NDFI_sd__NBR_t,0,0
cross_idx,NDFI_sd__NBR2_t,0,0
cross_idx,NDFI_sd__NDVI_t,0.0711495290236,0.495397606595139
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDVI_med__SWIR2_t,-1.93510572401148e-05,-0.0116520909977548
cross_band,NDVI_sd__RED_t,-0.00331181240570405,-0.183773484253271
cross_band,NDVI_sd__NIR_t,0,0
cross_band,NDVI_sd__SWIR1_t,0,0
cross_band,NDVI_sd__SWIR2_t,-0.00114178784523456,-0.103239567655458
cross_band,NDWI_med__RED_t,0,0
cross_band,NDWI_med__NIR_t,0,0
cross_band,NDWI_med__SWIR1_t,0,0
cross_band,NDWI_med__SWIR2_t,0,0
cross_band,NDWI_sd__RED_t,0,0
cross_band,NDWI_sd__NIR_t,0,0
cross_band,NDWI_sd__SWIR1_t,0,0
cross_band,NDWI_sd__SWIR2_t,0,0
cross_band,NPV_med__RED_t,0,0
cross_band,NPV_med__NIR_t,0,0
cross_band,NPV_med__SWIR1_t,0,0
cross_band,NPV_med__SWIR2_t,0,0
cross_band,NPV_sd__RED_t,0,0
cross_band,NPV_sd__NIR_t,0,0
cross_band,NPV_sd__SWIR1_t,0,0
cross_band,NPV_sd__SWIR2_t,0,0
cross_band,NDFI_med__RED_t,0,0
cross_band,NDFI_med__NIR_t,0,0
cross_band,NDFI_med__SWIR1_t,0,0
cross_band,NDFI_med__SWIR2_t,0,0
cross_band,NDFI_sd__RED_t,0,0
cross_band,NDFI_sd__NIR_t,0,0
cross_band,NDFI_sd__SWIR1_t,0,0
cross_band,NDFI_sd__SWIR2_t,0,0
