block,term,coefficient,coef_std
(intercept),(Intercept),-35.3405273783224,
focal,BLUE_t,0,0
focal,GREEN_t,26.9547101383108,0.648072652284531
focal,RED_t,-20.4382613916184,-0.585692049741155
focal,NIR_t,81.4742047981119,5.44684153153394
focal,SWIR1_t,0.703981203585761,0.0324033221895314
focal,SWIR2_t,0,0
focal,NBR_t,-7.84497069317736,-1.48750953260441
focal,NBR2_t,-6.6796082572189,-0.543294306836039
focal,NDVI_t,1.14406707104405,0.157040588550203
focal,NDMI_t,-9.35470081300935,-1.43198245298335
focal,NDSI_t,-16.3110841564654,-0.971047836381807
prev,GREEN_med,0.00280945315039186,0.274401192669603
prev,GREEN_wet,0,0
prev,GREEN_dry,0,0
prev,GREEN_sd,0,0
prev,NIR_med,0.00153498998488594,0.688451998037506
prev,NIR_wet,-4.52268171863295e-05,-0.0230096443584367
prev,NIR_dry,-0.000138551374808353,-0.0631254637630099
prev,NIR_sd,-3.5915687250068e-05,-0.00643682733033749
prev,SWIR1_med,0.000279636197336476,0.0886294212691104
prev,SWIR1_wet,0,0
prev,SWIR1_dry,-0.000100619463850409,-0.0421167365930085
prev,SWIR1_sd,-0.000612038309349411,-0.0769318940106224
prev,SWIR2_med,0,0
prev,SWIR2_wet,0,0
prev,SWIR2_dry,-0.00284717738782284,-0.912333939744702
prev,SWIR2_sd,-0.000595987446102671,-0.0636739140582049
prev,NDVI_med,0.0013230697641097,1.16328831782366
prev,NDVI_wet,0.000532723161130541,0.366046096545686
prev,NDVI_dry,-1.19220541546479e-05,-0.0143638160672108
prev,NDVI_sd,0.000161212333962674,0.0640956583525647
prev,NDWI_med,0.000179196723633573,0.183884385076391
prev,NDWI_wet,0,0
prev,NDWI_dry,0,0
prev,NDWI_sd,-0.00218233766685293,-0.877067953478163
prev,NPV_med,0.674851303558743,1.55789048583949
prev,NPV_wet,0.227179819173531,0.408575209710494
prev,NPV_dry,0.0896297137878497,0.243839311775238
prev,NPV_sd,2.0274139879063,1.63312058070102
prev,NDFI_med,0,0
prev,NDFI_wet,0,0
prev,NDFI_dry,0,0
prev,NDFI_sd,-0.0742325242829572,-0.816281436109225
pairs,BLUE_t__NBR_t,0,0
pairs,BLUE_t__NBR2_t,0,0
pairs,BLUE_t__NDMI_t,0,0
pairs,BLUE_t__RED_t,0,0
pairs,BLUE_t__SWIR1_t,0,0
pairs,GREEN_t__NIR_t,0,0
pairs,NBR_t__NBR2_t,7.34311846177521,0.610523515901846
pairs,NBR_t__NDMI_t,0,0
pairs,NBR2_t__NDSI_t,27.6433145204015,1.32446615260916
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0,0
pairs,NDVI_t__NDSI_t,0,0
pairs,NIR_t__NBR_t,10.9166020473144,0.767915345187731
pairs,NIR_t__NDSI_t,14.0395583258934,0.549922578904828
pairs,NIR_t__SWIR1_t,0,0
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,51.3360019694369,1.28074315653532
pairs,SWIR1_t__NDSI_t,20.347305106078,0.579255162224308
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0,0
pairs,SWIR2_t__NDVI_t,0,0
sameband,GREEN_med__GREEN_t,-0.0527267231335754,-0.875317986979445
sameband,GREEN_sd__GREEN_t,0,0
sameband,NIR_med__NIR_t,0,0
sameband,NIR_sd__NIR_t,0.000130720753789843,0.00791575792428573
sameband,SWIR1_med__SWIR1_t,-0.00153456584706883,-0.197127308029644
sameband,SWIR1_sd__SWIR1_t,0,0
sameband,SWIR2_med__SWIR2_t,0,0
