block,term,coefficient,coef_std
(intercept),(Intercept),-1.77855314693205,
focal,BLUE_t,-0.349001969449914,-0.0100270333219447
focal,GREEN_t,0,0
focal,RED_t,0,0
focal,NIR_t,-5.20449267044464,-0.460842695099608
focal,SWIR1_t,-4.81344171962988,-0.324327851060394
focal,SWIR2_t,-0.740373643535648,-0.0506067690765631
focal,NBR_t,-7.28532277349349,-1.95090335974298
focal,NBR2_t,-12.8231846502857,-1.27705415222119
focal,NDVI_t,-2.59063233635412,-0.540083662155438
focal,NDMI_t,0,0
focal,NDSI_t,0,0
prev,GREEN_med,0,0
prev,GREEN_wet,0,0
prev,GREEN_dry,0,0
prev,GREEN_sd,0,0
prev,NIR_med,-0.00168746771785499,-0.863555760361973
prev,NIR_wet,0,0
prev,NIR_dry,0,0
prev,NIR_sd,0,0
prev,SWIR1_med,0,0
prev,SWIR1_wet,0,0
prev,SWIR1_dry,0,0
prev,SWIR1_sd,-0.00196484453086722,-0.350541662889504
prev,SWIR2_med,-0.000680044627506557,-0.294263913645951
prev,SWIR2_wet,-0.0012796530440139,-0.371919465967287
prev,SWIR2_dry,-0.000570381194486817,-0.294760609851549
prev,SWIR2_sd,0,0
prev,NDVI_med,0,0
prev,NDVI_wet,0,0
prev,NDVI_dry,0.000498023872560065,0.35923562071988
prev,NDVI_sd,-1.94802850099805e-06,-0.0011748267085576
prev,NDWI_med,3.13302775826886e-05,0.0451314000458748
prev,NDWI_wet,0,0
prev,NDWI_dry,0,0
prev,NDWI_sd,0.000935031135210771,0.574432754941644
prev,NPV_med,0.24280880756727,0.636288159154813
prev,NPV_wet,0,0
prev,NPV_dry,0.302007360237737,1.01361110398234
prev,NPV_sd,0,0
prev,NDFI_med,0.00133326684988893,0.0671925394753003
prev,NDFI_wet,0.0003487893358371,0.00697227682113669
prev,NDFI_dry,0,0
prev,NDFI_sd,0,0
pairs,BLUE_t__NBR_t,1.64212850553548,0.0192885993037793
pairs,BLUE_t__NBR2_t,0,0
pairs,BLUE_t__NDMI_t,0,0
pairs,BLUE_t__RED_t,0,0
pairs,BLUE_t__SWIR1_t,0,0
pairs,GREEN_t__NIR_t,0,0
pairs,NBR_t__NBR2_t,36.7540751059118,3.31933352242413
pairs,NBR_t__NDMI_t,0,0
pairs,NBR2_t__NDSI_t,0,0
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0,0
pairs,NDVI_t__NDSI_t,0,0
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__NDSI_t,0,0
pairs,NIR_t__SWIR1_t,0,0
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDSI_t,0,0
pairs,SWIR1_t__NDVI_t,10.3173415637882,0.362125771802455
pairs,SWIR1_t__SWIR2_t,0,0
pairs,SWIR2_t__NDVI_t,0,0
sameband,GREEN_med__GREEN_t,0,0
sameband,GREEN_sd__GREEN_t,0,0
sameband,NIR_med__NIR_t,0.00214926493723445,0.614658222973625
sameband,NIR_sd__NIR_t,0,0
sameband,SWIR1_med__SWIR1_t,0,0
sameband,SWIR1_sd__SWIR1_t,0,0
sameband,SWIR2_med__SWIR2_t,0,0
sameband,SWIR2_sd__SWIR2_t,0,0
sameband,NDVI_med__NDVI_t,0,0
sameband,NDVI_sd__NDVI_t,0,0
cross_idx,NDVI_med__NBR_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDVI_sd__NBR_t,0,0
cross_idx,NDVI_sd__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,-4.98940183748688e-05,-0.138029733678567
cross_idx,NDWI_med__NBR2_t,-9.87421792466751e-05,-0.106423785784358
cross_idx,NDWI_med__NDVI_t,0,0
cross_idx,NDWI_sd__NBR_t,0,0
cross_idx,NDWI_sd__NBR2_t,-0.0047466276105657,-1.20529566690281
cross_idx,NDWI_sd__NDVI_t,0,0
cross_idx,NPV_med__NBR_t,0,0
cross_idx,NPV_med__NBR2_t,-1.15676616883838,-0.826686072475728
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NPV_sd__NBR_t,0,0
cross_idx,NPV_sd__NBR2_t,0,0
cross_idx,NPV_sd__NDVI_t,0,0
cross_idx,NDFI_med__NBR_t,0,0
cross_idx,NDFI_med__NBR2_t,0,0
cross_idx,NDFI_med__NDVI_t,0,0
cross_idx,NDFI_sd__NBR_t,0,0
cross_idx,NDFI_sd__NBR2_t,0,0
cross_idx,NDFI_sd__NDVI_t,0,0
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDVI_med__SWIR2_t,0,0
cross_band,NDVI_sd__RED_t,0,0
cross_band,NDVI_sd__NIR_t,0,0
cross_band,NDVI_sd__SWIR1_t,0,0
cross_band,NDVI_sd__SWIR2_t,1.13519910245398e-05,0.00215010226793884
cross_band,NDWI_med__RED_t,0,0
cross_band,NDWI_med__NIR_t,0,0
cross_band,NDWI_med__SWIR1_t,0,0
cross_band,NDWI_med__SWIR2_t,0,0
cross_band,NDWI_sd__RED_t,0,0
cross_band,NDWI_sd__NIR_t,0,0
cross_band,NDWI_sd__SWIR1_t,0,0
cross_band,NDWI_sd__SWIR2_t,0.000357225416365019,0.0685560929693341
cross_band,NPV_med__RED_t,0,0
cross_band,NPV_med__NIR_t,0,0
cross_band,NPV_med__SWIR1_t,0,0
cross_band,NPV_med__SWIR2_t,0,0
cross_band,NPV_sd__RED_t,0,0
cross_band,NPV_sd__NIR_t,0,0
cross_band,NPV_sd__SWIR1_t,0,0
cross_band,NPV_sd__SWIR2_t,0,0
cross_band,NDFI_med__RED_t,0,0
cross_band,NDFI_med__NIR_t,-0.00498433027298888,-0.08558263923342
cross_band,NDFI_med__SWIR1_t,0,0
cross_band,NDFI_med__SWIR2_t,0,0
cross_band,NDFI_sd__RED_t,0,0
cross_band,NDFI_sd__NIR_t,0,0
cross_band,NDFI_sd__SWIR1_t,0,0
cross_band,NDFI_sd__SWIR2_t,0,0
