block,term,coefficient,coef_std
(intercept),(Intercept),-0.241518892858237,
focal,BLUE_t,-1.77985834519891,-0.0562724734372442
focal,GREEN_t,3.17631426289554,0.0951761964482194
focal,RED_t,-8.41602298152199,-0.335156399425735
focal,NIR_t,-54.7629803332576,-2.4759127592927
focal,SWIR1_t,29.8822476160615,1.51982883759229
focal,SWIR2_t,6.99051054976369,0.362785986010536
focal,NBR_t,-19.9828360896907,-2.96328353138983
focal,NBR2_t,13.0398910299895,0.885343756529814
focal,NDVI_t,-21.2316331722336,-2.50303731770948
focal,NDMI_t,-0.119307208972565,-0.0116863691193088
focal,NDSI_t,1.90051592245399,0.119344772726708
prev,GREEN_med,0,0
prev,GREEN_wet,0.000162945003021231,0.0278715624624054
prev,GREEN_dry,0,0
prev,GREEN_sd,0.00184048110111122,0.265353202442197
prev,NIR_med,-0.000382714288975755,-0.121123196632191
prev,NIR_wet,0,0
prev,NIR_dry,0,0
prev,NIR_sd,0.00103320782347808,0.148266892851261
prev,SWIR1_med,0,0
prev,SWIR1_wet,0,0
prev,SWIR1_dry,2.15419334671819e-05,0.00941914389089327
prev,SWIR1_sd,-0.00859510431157855,-1.20267332706258
prev,SWIR2_med,-0.000490711700736593,-0.206177328812335
prev,SWIR2_wet,0,0
prev,SWIR2_dry,0,0
prev,SWIR2_sd,0.000217825913126279,0.0250829406821278
prev,NDVI_med,0.00266475222897555,2.39982829934122
prev,NDVI_wet,0,0
prev,NDVI_dry,0,0
prev,NDVI_sd,-0.00473132971055306,-1.65795560262526
prev,NDWI_med,-0.00276169470452873,-1.74069491631963
prev,NDWI_wet,0,0
prev,NDWI_dry,0,0
prev,NDWI_sd,-0.000890846394267629,-0.277677542560849
prev,NPV_med,0.735449176542656,2.13821011367471
prev,NPV_wet,0.0559316867980441,0.138496747588823
prev,NPV_dry,0.0772049116584117,0.257030394386883
prev,NPV_sd,-0.00718200353141585,-0.00907486569605241
prev,NDFI_med,0.00293082091761721,0.131109058166386
prev,NDFI_wet,0.0045649436223955,0.180313550961936
prev,NDFI_dry,0.00403616239890586,0.134196614035907
prev,NDFI_sd,-0.00671255871155171,-0.0994351989159169
pairs,BLUE_t__NBR_t,0,0
pairs,BLUE_t__NBR2_t,11.6014257451011,0.0521579275184474
pairs,BLUE_t__NDMI_t,0,0
pairs,BLUE_t__RED_t,0,0
pairs,BLUE_t__SWIR1_t,0,0
pairs,GREEN_t__NIR_t,0,0
pairs,NBR_t__NBR2_t,109.618786949976,3.40117154953347
pairs,NBR_t__NDMI_t,0,0
pairs,NBR2_t__NDSI_t,0,0
pairs,NBR2_t__NDVI_t,-1.76337564054513,-0.0736001245910379
pairs,NDMI_t__NDSI_t,-13.6981538619459,-0.702269942845034
pairs,NDVI_t__NDMI_t,-19.4794738622281,-0.67512890080574
pairs,NDVI_t__NDSI_t,0,0
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__NDSI_t,0,0
pairs,NIR_t__SWIR1_t,0,0
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDSI_t,0,0
pairs,SWIR1_t__NDVI_t,42.6224346545448,1.09024139760979
pairs,SWIR1_t__SWIR2_t,0,0
pairs,SWIR2_t__NDVI_t,9.59336007883667,0.141193819157848
sameband,GREEN_med__GREEN_t,0,0
sameband,GREEN_sd__GREEN_t,-0.0223612092559037,-0.355524669007313
sameband,NIR_med__NIR_t,0,0
sameband,NIR_sd__NIR_t,0,0
sameband,SWIR1_med__SWIR1_t,0,0
sameband,SWIR1_sd__SWIR1_t,0.0352057861653674,1.4529141791734
sameband,SWIR2_med__SWIR2_t,-0.00144295446777381,-0.246071577343543
sameband,SWIR2_sd__SWIR2_t,-0.0101113294688035,-0.30864361823363
sameband,NDVI_med__NDVI_t,-5.17233052097641e-05,-0.0907497063924437
sameband,NDVI_sd__NDVI_t,0.00346042820852171,0.649069778517869
cross_idx,NDVI_med__NBR_t,0,0
cross_idx,NDVI_med__NBR2_t,-0.00381670790219214,-3.77196270292265
cross_idx,NDVI_sd__NBR_t,0,0
cross_idx,NDVI_sd__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0.00258708809401488,1.68138172445222
cross_idx,NDWI_med__NDVI_t,0.000286308085562817,0.326684628633241
cross_idx,NDWI_sd__NBR_t,0,0
cross_idx,NDWI_sd__NBR2_t,-0.0101693621443475,-0.860570770429381
cross_idx,NDWI_sd__NDVI_t,0.00618210507463623,1.02800279969541
cross_idx,NPV_med__NBR_t,-0.11308864707903,-0.0963180038980582
cross_idx,NPV_med__NBR2_t,-2.85169145098517,-1.99569874978651
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NPV_sd__NBR_t,0,0
cross_idx,NPV_sd__NBR2_t,0,0
