block,term,coefficient,coef_std
(intercept),(Intercept),0.331042262173461,
focal,GREEN_t,-4.30870353053941,-0.182830306566883
focal,RED_t,0,0
focal,NIR_t,-0.308251358595378,-0.0229394754505654
focal,SWIR1_t,-23.4992448270674,-1.53022291920764
focal,SWIR2_t,19.1304795300368,1.0853673678654
focal,NBR_t,-11.3522673164246,-2.80798186173799
focal,NBR2_t,-20.2927220976044,-1.88992589297419
focal,NDVI_t,-5.20791279732673,-0.833308061826287
focal,NDMI_t,1.18118200077869,0.232646838331207
focal,NDSI_t,-7.13697152782555,-0.864153669178347
prev,GREEN_med,-0.00535869149763325,-0.559264455758236
prev,NIR_med,2.90647694597751e-07,0.000155016746004968
prev,NIR_sd,0,0
prev,SWIR2_med,0.00193066810826642,0.729533783539481
prev,SWIR2_wet,-0.00102436602552041,-0.304975615251714
prev,NDVI_med,0.000388511758156522,0.455712860443463
prev,NDVI_sd,0,0
prev,NDWI_med,-0.000102562035827617,-0.155848863753879
prev,NDWI_sd,-0.00013051186154613,-0.0945291295083632
prev,NPV_med,0.239533303975765,0.58259416150619
prev,NPV_dry,-0.0284319663721293,-0.106921009712734
prev,NPV_sd,-0.0404160439631235,-0.0817551642707249
prev,NDFI_med,0,0
prev,NDFI_sd,-0.0131716167284983,-0.273406920107676
pairs,NBR_t__NBR2_t,32.9741635768148,2.6852873696642
pairs,NBR2_t__NDSI_t,17.4524982968715,0.874545116165197
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,-2.11369733395421,-0.253851721300696
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDVI_t,27.7662095944884,0.953349716666618
pairs,SWIR1_t__SWIR2_t,0,0
sameband,GREEN_med__GREEN_t,0.00640737879366246,0.179755907727836
sameband,NIR_med__NIR_t,0,0
sameband,SWIR2_med__SWIR2_t,-0.0172832849982156,-1.22183619419068
sameband,NDVI_med__NDVI_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,-6.80318411207516e-06,-0.020869783054009
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NDWI_sd__NBR2_t,0,0
cross_idx,NPV_med__NBR2_t,-0.883076783751362,-0.67103478892114
cross_idx,NDFI_sd__NDVI_t,0,0
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDWI_med__NIR_t,-0.000109778064541037,-0.109445762554564
cross_band,NDWI_med__SWIR1_t,0.000673918067074916,0.567314480577133
cross_band,NPV_med__SWIR1_t,0,0
cross_band,NDFI_sd__NIR_t,0.0515506047735619,0.339461058676992
