block,term,coefficient,coef_std
(intercept),(Intercept),-59.101100404947,
focal,RED_t,-2.70072498017335,-0.10118757233386
focal,NIR_t,-9.22817562719589,-0.570179864259016
focal,SWIR1_t,2.99661376807466,0.161888422257707
focal,SWIR2_t,0,0
focal,NBR_t,-16.5431742894062,-2.89532627511857
focal,NBR2_t,185.721967818632,12.6535163015978
focal,NDVI_t,0,0
focal,NDMI_t,-10.3573231800103,-1.4076348541876
focal,NDSI_t,-23.5542818168354,-1.26251254711281
prev,GREEN_med,0,0
prev,NIR_med,0,0
prev,NIR_sd,-0.000973849330209979,-0.15286744355222
prev,SWIR2_med,-0.000926073178580919,-0.169354761108324
prev,SWIR2_wet,0,0
prev,NDVI_med,0.00342210795505464,2.16595532320734
prev,NDWI_med,0,0
prev,NDWI_sd,0,0
prev,NPV_med,0.152654614198471,0.327728316790898
prev,NDFI_med,0,0
prev,NDFI_sd,0,0
pairs,NBR_t__NBR2_t,42.7407155232417,2.91568106649114
pairs,NBR2_t__NDSI_t,77.495747340948,2.86072814827175
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0,0
pairs,NIR_t__NBR_t,11.5266365931119,0.760568079085788
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,41.2850854610027,1.32976016152027
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0,0
sameband,NIR_med__NIR_t,0,0
sameband,SWIR2_med__SWIR2_t,0,0
sameband,NDVI_med__NDVI_t,0,0
cross_idx,NDVI_med__NBR2_t,-0.0106727848112776,-12.5172325677651
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NPV_med__NBR2_t,-0.502247680670061,-0.408431468661552
cross_idx,NDFI_sd__NDVI_t,0,0
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,-0.000632563008636639,-0.572456147111582
cross_band,NDWI_med__SWIR1_t,0,0
