block,term,coefficient,coef_std
(intercept),(Intercept),-11.4512464659345,
focal,GREEN_t,0,0
focal,RED_t,-9.40662148044574,-0.374605605648766
focal,NIR_t,-7.4022088292505,-0.334664460841264
focal,SWIR1_t,14.3372221471393,0.729199622135421
focal,SWIR2_t,-6.97762306778719,-0.362117165353911
focal,NBR_t,-15.8531342968882,-2.35088410734231
focal,NBR2_t,34.7414351344895,2.35877068439202
focal,NDVI_t,-6.05668298748175,-0.714033791758851
focal,NDMI_t,0,0
focal,NDSI_t,-1.62768318037014,-0.102211971463798
prev,GREEN_med,0,0
prev,NIR_med,0,0
prev,NIR_sd,0,0
prev,SWIR1_med,0,0
prev,SWIR2_med,-0.000624521295982274,-0.262398741254308
prev,SWIR2_wet,0,0
prev,NDVI_med,0.0013483987934269,1.21434388836499
prev,NDVI_wet,0,0
prev,NDVI_sd,-0.00158228267557745,-0.554464513656534
prev,NDWI_med,-0.000368074318811292,-0.23199707575641
prev,NDWI_sd,5.5957564054631e-05,0.0174420180340464
prev,NPV_med,0.669466942490045,1.94637649053112
prev,NPV_dry,0.0698797224641531,0.232643393260722
prev,NPV_sd,0,0
prev,NDFI_med,0,0
prev,NDFI_sd,-0.0109608486288975,-0.16236642546248
pairs,NBR_t__NBR2_t,96.6308502665352,2.99819134911381
pairs,NBR2_t__NDSI_t,10.6095215973515,0.39551228044801
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0,0
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDVI_t,30.151079520258,0.77123597800167
pairs,SWIR1_t__SWIR2_t,0,0
sameband,GREEN_med__GREEN_t,0,0
sameband,NIR_med__NIR_t,0,0
sameband,SWIR1_med__SWIR1_t,0,0
sameband,SWIR2_med__SWIR2_t,-0.000443942231880897,-0.0757068692658633
sameband,NDVI_med__NDVI_t,0,0
cross_idx,NDVI_med__NBR2_t,-0.00446525474741346,-4.41290630509559
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NDWI_med__NDVI_t,0,0
cross_idx,NDWI_sd__NBR2_t,0,0
cross_idx,NPV_med__NBR2_t,-2.80770274729465,-1.96491414266165
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NDFI_sd__NBR2_t,-0.0876158475188476,-0.329138658597069
cross_idx,NDFI_sd__NDVI_t,0,0
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,-0.00271710772892996,-1.79508367219966
cross_band,NDVI_sd__SWIR2_t,0.00869016642439612,0.626281506464756
cross_band,NDWI_med__NIR_t,0.000262751238281963,0.115935887807635
cross_band,NDWI_med__SWIR1_t,0.0012894317225893,0.572160037783908
cross_band,NPV_med__NIR_t,0,0
cross_band,NPV_med__SWIR1_t,0,0
cross_band,NPV_med__SWIR2_t,0,0
cross_band,NDFI_sd__RED_t,0,0
cross_band,NDFI_sd__NIR_t,0.120356008802377,0.432726805719779
