block,term,coefficient,coef_std
(intercept),(Intercept),-1.41304552014271,
focal,GREEN_t,0,0
focal,RED_t,0,0
focal,NIR_t,-6.5896846350102,-0.31311032613189
focal,SWIR1_t,0,0
focal,SWIR2_t,23.0012292929514,1.23009020356843
focal,NBR_t,-11.4722871249086,-2.24478746392365
focal,NBR2_t,-12.74869682373,-1.00847788376358
focal,NDVI_t,-1.59279573921473,-0.219741491772758
focal,NDMI_t,0,0
focal,NDSI_t,-2.80488455000718,-0.18659403284667
prev,GREEN_med,0,0
prev,NIR_med,0,0
prev,NIR_sd,0,0
prev,SWIR1_med,0,0
prev,SWIR2_med,-0.00177302066033106,-0.444132294419229
prev,SWIR2_wet,0,0
prev,NDVI_med,0,0
prev,NDVI_wet,0,0
prev,NDVI_sd,0,0
prev,NDWI_med,0,0
prev,NDWI_sd,0.000813973626459476,0.248477930296787
prev,NPV_med,-0.00629209982704659,-0.0123996793735993
prev,NPV_dry,0.169938714237017,0.413270415381537
prev,NPV_sd,0.0237194098142993,0.0286893801073219
prev,NDFI_med,0,0
prev,NDFI_sd,-0.0364120532993267,-0.564523488627487
pairs,NBR_t__NBR2_t,50.5108177547507,2.55369611363017
pairs,NBR2_t__NDSI_t,9.45163554644832,0.388338562225513
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0,0
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__SWIR2_t,-10.3170264260344,-0.140815416274087
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0,0
sameband,GREEN_med__GREEN_t,0,0
sameband,NIR_med__NIR_t,0,0
sameband,SWIR1_med__SWIR1_t,0,0
sameband,SWIR2_med__SWIR2_t,-0.00363093450958098,-0.279268264841932
sameband,NDVI_med__NDVI_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NDWI_med__NDVI_t,0,0
cross_idx,NDWI_sd__NBR2_t,-0.00405192767215597,-0.477894255163855
cross_idx,NPV_med__NBR2_t,-0.662239550833329,-0.387408929965274
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NDFI_sd__NBR2_t,0,0
cross_idx,NDFI_sd__NDVI_t,0.0356925090620498,0.31957923354335
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDVI_sd__SWIR2_t,0,0
cross_band,NDWI_med__NIR_t,0,0
cross_band,NDWI_med__SWIR1_t,0,0
cross_band,NPV_med__NIR_t,0.729232027523157,0.337978495320043
cross_band,NPV_med__SWIR1_t,0,0
cross_band,NPV_med__SWIR2_t,0,0
cross_band,NDFI_sd__RED_t,0,0
cross_band,NDFI_sd__NIR_t,0.109192067506145,0.371933039569693
