block,term,coefficient,coef_std
(intercept),(Intercept),-9.20815033292065,
focal,GREEN_t,0,0
focal,RED_t,0,0
focal,NIR_t,1.0192519668405,0.0620402725520185
focal,SWIR1_t,0.622369536300621,0.0442069331475991
focal,SWIR2_t,9.43957226047933,0.607491066353387
focal,NBR_t,-11.3775529945976,-1.65660087331491
focal,NBR2_t,-31.4517643411755,-2.05203233567801
focal,NDVI_t,0,0
focal,NDMI_t,0,0
focal,NDSI_t,-0.789975118483313,-0.0667428229656172
prev,GREEN_med,0,0
prev,NIR_med,5.54971969125433e-05,0.0350908500975388
prev,NIR_sd,0.000515796133744946,0.237487848379321
prev,SWIR1_med,6.43988863991771e-05,0.0476371433576381
prev,SWIR2_med,0.000223282940065607,0.143214357765411
prev,SWIR2_wet,-0.000851831561543674,-0.519701000925395
prev,NDVI_med,0,0
prev,NDVI_wet,0.000459473195826523,0.643173271619165
prev,NDVI_sd,0.00118133651909092,0.530768895512443
prev,NDWI_med,0,0
prev,NDWI_sd,0.000197312058894911,0.129899476714304
prev,NPV_med,0.79044843312691,1.76229438205518
prev,NPV_dry,0,0
prev,NPV_sd,0.0115926594168804,0.0297319312313539
prev,NDFI_med,0.00856959559167464,0.469339641069066
prev,NDFI_sd,0,0
pairs,NBR_t__NBR2_t,54.1130423077875,1.66565649414742
pairs,NBR2_t__NDSI_t,0,0
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0,0
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__SWIR2_t,-2.54860709863823,-0.0602642350616755
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0,0
sameband,GREEN_med__GREEN_t,0,0
sameband,NIR_med__NIR_t,-0.000286509503268381,-0.068204169640444
sameband,SWIR1_med__SWIR1_t,-0.00027530518142605,-0.0909500935255242
sameband,SWIR2_med__SWIR2_t,-0.00261852075361218,-0.61574235194704
sameband,NDVI_med__NDVI_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NDWI_med__NDVI_t,0,0
cross_idx,NDWI_sd__NBR2_t,0,0
cross_idx,NPV_med__NBR2_t,-2.65023274680168,-1.1245200620834
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NDFI_sd__NBR2_t,0,0
cross_idx,NDFI_sd__NDVI_t,0,0
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDVI_sd__SWIR2_t,-0.0062658802349312,-0.571199330869859
cross_band,NDWI_med__NIR_t,0,0
cross_band,NDWI_med__SWIR1_t,0,0
cross_band,NPV_med__NIR_t,0,0
cross_band,NPV_med__SWIR1_t,0,0
cross_band,NPV_med__SWIR2_t,0,0
cross_band,NDFI_sd__RED_t,0,0
cross_band,NDFI_sd__NIR_t,0,0
