block,term,coefficient,coef_std
(intercept),(Intercept),-11.3831381195279,
focal,BLUE_t,0,0
focal,GREEN_t,0,0
focal,RED_t,-3.18390870185901,-0.146039865300289
focal,NIR_t,-3.05143586512376,-0.270460696449801
focal,SWIR1_t,6.14433989598051,0.304010495923647
focal,SWIR2_t,0.784161263681998,0.0413977812368295
focal,NBR_t,-14.9869066344081,-4.81125063348933
focal,NBR2_t,-10.1724046369159,-1.4107693009727
focal,NDVI_t,18.4716368160616,4.19633555547212
focal,NDMI_t,0.852055394065908,0.203322426005063
focal,NDSI_t,-2.39840964437631,-0.29147733864364
prev,GREEN_med,-0.00186152340595724,-0.431302478491874
prev,GREEN_wet,-0.00157405024375599,-0.258691555390036
prev,NIR_med,0,0
prev,NIR_sd,-0.000108384143741049,-0.0843701827519992
prev,SWIR1_med,0,0
prev,SWIR1_sd,0,0
prev,SWIR2_med,-0.00136679468382121,-0.382669860369378
prev,SWIR2_wet,-0.00052376973555878,-0.148601881342469
prev,SWIR2_sd,0,0
prev,NDVI_med,0.000565819250287738,1.174932769863
prev,NDVI_wet,0,0
prev,NDVI_dry,6.55763713570334e-06,0.0181820755381105
prev,NDVI_sd,0,0
prev,NDWI_med,0.000435773043033474,0.785003892693507
prev,NDWI_wet,0.000216335013686526,0.414468733723382
prev,NDWI_sd,0.00022138527422376,0.20428160492047
prev,NPV_med,0.0468957348771607,0.0617576448587943
prev,NPV_wet,0.185645131793438,0.158581666372872
prev,NPV_dry,-0.0228960736974686,-0.125671123430732
prev,NPV_sd,0,0
prev,NDFI_med,-0.0115903636687776,-0.315671256050635
prev,NDFI_sd,-0.00307724240531366,-0.061802912879562
pairs,BLUE_t__NBR2_t,0,0
pairs,NBR_t__NBR2_t,13.4707321178263,1.48869178746303
pairs,NBR2_t__NDSI_t,3.64334262474702,0.302075730310909
pairs,NBR2_t__NDVI_t,2.50981712898136,0.315715251608476
pairs,NDMI_t__NDSI_t,6.17282587915394,0.801224717603898
pairs,NDVI_t__NDMI_t,0,0
pairs,NIR_t__NBR_t,10.1394030032906,0.899060442650552
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0,0
sameband,GREEN_med__GREEN_t,0,0
sameband,NIR_med__NIR_t,0,0
sameband,NIR_sd__NIR_t,5.12187684707402e-05,0.0121667986721986
sameband,SWIR1_med__SWIR1_t,0,0
sameband,SWIR1_sd__SWIR1_t,0,0
sameband,SWIR2_med__SWIR2_t,0,0
sameband,NDVI_med__NDVI_t,-0.000924603030446069,-4.05386874336571
sameband,NDVI_sd__NDVI_t,0,0
cross_idx,NDVI_med__NBR_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDVI_sd__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,-1.25073711562427e-05,-0.0252866365053214
cross_idx,NDWI_med__NDVI_t,-0.000375557445511255,-1.3148139650845
cross_idx,NDWI_sd__NBR2_t,-0.000838897816573312,-0.287276225002402
cross_idx,NPV_med__NBR2_t,-0.177702558279862,-0.0649636680905974
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NDFI_med__NBR_t,0.0283697146639452,1.75701074538639
cross_idx,NDFI_med__NDVI_t,0,0
cross_idx,NDFI_sd__NBR2_t,0,0
cross_idx,NDFI_sd__NDVI_t,0.00173714601050275,0.0228583942134838
cross_band,NDVI_med__RED_t,0.000186451210690604,0.141952290718551
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDVI_med__SWIR2_t,0,0
cross_band,NDVI_sd__SWIR2_t,0,0
cross_band,NDWI_med__RED_t,0,0
cross_band,NDWI_med__NIR_t,-0.000275493171035859,-0.368565302159874
cross_band,NDWI_med__SWIR1_t,-0.000465228669883798,-0.298664985238166
cross_band,NPV_med__NIR_t,0,0
cross_band,NPV_med__SWIR1_t,0,0
cross_band,NPV_med__SWIR2_t,0,0
cross_band,NDFI_med__NIR_t,0,0
cross_band,NDFI_sd__RED_t,0,0
cross_band,NDFI_sd__NIR_t,0.00937172350505058,0.045396321604411
cross_band,NDFI_sd__SWIR1_t,0,0
