block,term,coefficient,coef_std
(intercept),(Intercept),-42.4145878131408,
focal,BLUE_t,0,0
focal,GREEN_t,25.3187625024715,0.608739529504994
focal,RED_t,-20.8553682891185,-0.597644935022196
focal,NIR_t,89.3593849640947,5.97399398325935
focal,SWIR1_t,-9.36318966431026,-0.43097521619748
focal,SWIR2_t,0,0
focal,NBR_t,-7.04753360878957,-1.33630498244456
focal,NBR2_t,-7.63449019675517,-0.620960825810403
focal,NDVI_t,-0.411545074051502,-0.0564908144633561
focal,NDMI_t,-9.80060448236943,-1.50023971134019
focal,NDSI_t,-10.1640515369291,-0.605096519589471
prev,GREEN_med,0.00263894053067526,0.257747109575558
prev,GREEN_wet,0,0
prev,NIR_med,0.00107874722522426,0.483824448299734
prev,NIR_sd,0,0
prev,SWIR1_med,0.000326864146951168,0.103598105158916
prev,SWIR1_sd,0,0
prev,SWIR2_med,-0.000593440422166206,-0.1326421192945
prev,SWIR2_wet,-0.000682178491358382,-0.124601597299251
prev,SWIR2_sd,-0.00387391883985142,-0.413880488406574
prev,NDVI_med,0.00157263069145042,1.38271084506738
prev,NDVI_wet,0.000770865494933019,0.529679064043631
prev,NDVI_dry,0,0
prev,NDVI_sd,-0.000365343834879679,-0.145255347689995
prev,NDWI_med,0.000297655076775182,0.305441526205537
prev,NDWI_wet,0,0
prev,NDWI_sd,-0.00104284016897964,-0.419110986674562
prev,NPV_med,1.04630207574483,2.41538253022741
prev,NPV_wet,0.246894989979205,0.444032276608911
prev,NPV_dry,0.00313667922051593,0.00853339445220874
prev,NPV_sd,0.4114619754043,0.331440457754066
prev,NDFI_med,0,0
prev,NDFI_sd,-0.0975860857091872,-1.07308367802954
pairs,BLUE_t__NBR2_t,0,0
pairs,NBR_t__NBR2_t,8.91003650907369,0.740800634587394
pairs,NBR2_t__NDSI_t,32.1256479610641,1.53922690145077
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0.62886949552727,0.0759999949946706
pairs,NIR_t__NBR_t,10.8836636420511,0.765598332372011
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,51.4169787420808,1.28276338490183
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0,0
sameband,GREEN_med__GREEN_t,-0.0495266086595811,-0.822192786075452
sameband,NIR_med__NIR_t,0,0
sameband,NIR_sd__NIR_t,0,0
sameband,SWIR1_med__SWIR1_t,-0.00179373972797591,-0.230420274605433
sameband,SWIR1_sd__SWIR1_t,0,0
sameband,SWIR2_med__SWIR2_t,0,0
sameband,NDVI_med__NDVI_t,0,0
sameband,NDVI_sd__NDVI_t,0.00195799818415503,0.552844196338706
cross_idx,NDVI_med__NBR_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDVI_sd__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NDWI_med__NDVI_t,0,0
cross_idx,NDWI_sd__NBR2_t,0.0023049279878461,0.337131830238915
cross_idx,NPV_med__NBR2_t,-2.42747959120538,-1.83550584101561
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NDFI_med__NBR_t,0,0
cross_idx,NDFI_med__NDVI_t,0,0
cross_idx,NDFI_sd__NBR2_t,0,0
cross_idx,NDFI_sd__NDVI_t,0,0
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,-0.0052540558927272,-6.44813656243028
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDVI_med__SWIR2_t,0,0
cross_band,NDVI_sd__SWIR2_t,0,0
cross_band,NDWI_med__RED_t,0,0
cross_band,NDWI_med__NIR_t,-0.00102286066601978,-0.943148175864787
cross_band,NDWI_med__SWIR1_t,0,0
cross_band,NPV_med__NIR_t,0,0
cross_band,NPV_med__SWIR1_t,-1.5271540169893,-0.777885699770848
cross_band,NPV_med__SWIR2_t,0,0
cross_band,NDFI_med__NIR_t,0,0
cross_band,NDFI_sd__RED_t,0,0
cross_band,NDFI_sd__NIR_t,0.207896265809121,0.71776153815646
cross_band,NDFI_sd__SWIR1_t,0,0
