block,term,coefficient,coef_std
(intercept),(Intercept),-13.3990005379388,
focal,BLUE_t,0,0
focal,GREEN_t,0,0
focal,RED_t,0,0
focal,NIR_t,5.09452823691038,0.284052164777887
focal,SWIR1_t,5.0250811474727,0.207836006225079
focal,SWIR2_t,2.94496046020861,0.112006029294365
focal,NBR_t,-7.94369721778244,-1.54636996142409
focal,NBR2_t,-30.5046484185304,-2.53597494240835
focal,NDVI_t,-3.04916526913213,-0.419397122376756
focal,NDMI_t,0,0
focal,NDSI_t,-5.89208759007153,-0.354013458187336
prev,GREEN_med,0,0
prev,GREEN_wet,0,0
prev,NIR_med,0.000187341565213257,0.0702963518566503
prev,NIR_sd,0.00706957045804258,0.958929358981084
prev,SWIR1_med,0.000322074284267939,0.0838223900797988
prev,SWIR1_sd,0.00140175446591207,0.167937997838533
prev,SWIR2_med,-0.000646452102192452,-0.143271320664866
prev,SWIR2_wet,0,0
prev,SWIR2_sd,0,0
prev,NDVI_med,1.26169239165102e-05,0.01331142100975
prev,NDVI_wet,0,0
prev,NDVI_dry,0.000614976013118719,0.60649630025744
prev,NDVI_sd,-0.00155557347104572,-0.390437518894367
prev,NDWI_med,0,0
prev,NDWI_wet,0,0
prev,NDWI_sd,0,0
prev,NPV_med,0.201581724640032,0.366429860847226
prev,NPV_wet,0,0
prev,NPV_dry,0.309873927362746,0.691521644761822
prev,NPV_sd,0,0
prev,NDFI_med,0.00986870654061063,0.212737114253647
prev,NDFI_sd,-0.0313343075978242,-0.370709582544431
pairs,BLUE_t__NBR2_t,0,0
pairs,NBR_t__NBR2_t,42.1084379054658,2.57247460042935
pairs,NBR2_t__NDSI_t,11.8641830407138,0.550161501803803
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NDVI_t__NDMI_t,0,0
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDMI_t,0,0
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0,0
sameband,GREEN_med__GREEN_t,0,0
sameband,NIR_med__NIR_t,-0.000943510285023355,-0.165348034374455
sameband,NIR_sd__NIR_t,-0.014290278415322,-0.547223803592225
sameband,SWIR1_med__SWIR1_t,-0.00170911398772459,-0.182065680610376
sameband,SWIR1_sd__SWIR1_t,-0.00743852670662975,-0.190247913422571
sameband,SWIR2_med__SWIR2_t,0,0
sameband,NDVI_med__NDVI_t,0,0
sameband,NDVI_sd__NDVI_t,0.00370983794772617,0.670700629264066
cross_idx,NDVI_med__NBR_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDVI_sd__NBR2_t,0,0
cross_idx,NDWI_med__NBR_t,0,0
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NDWI_med__NDVI_t,0,0
cross_idx,NDWI_sd__NBR2_t,0,0
cross_idx,NPV_med__NBR2_t,-0.863148438677391,-0.510184497446767
cross_idx,NPV_med__NDVI_t,0,0
cross_idx,NDFI_med__NBR_t,-0.0335772699981194,-1.09711599237653
cross_idx,NDFI_med__NDVI_t,0,0
cross_idx,NDFI_sd__NBR2_t,0.0200902214791462,0.0692760974308487
cross_idx,NDFI_sd__NDVI_t,0,0
cross_band,NDVI_med__RED_t,0,0
cross_band,NDVI_med__NIR_t,-6.35427459305872e-05,-0.0624293743525531
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDVI_med__SWIR2_t,0,0
cross_band,NDVI_sd__SWIR2_t,-0.00279609397306386,-0.127555254053961
cross_band,NDWI_med__RED_t,0,0
cross_band,NDWI_med__NIR_t,0,0
cross_band,NDWI_med__SWIR1_t,0,0
cross_band,NPV_med__NIR_t,0,0
cross_band,NPV_med__SWIR1_t,0,0
cross_band,NPV_med__SWIR2_t,0,0
cross_band,NDFI_med__NIR_t,-0.00868474308882081,-0.0912385459533593
cross_band,NDFI_sd__RED_t,0,0
cross_band,NDFI_sd__NIR_t,0.130932454291109,0.363868608982114
cross_band,NDFI_sd__SWIR1_t,0,0
