block,term,coefficient,coef_std
(intercept),(Intercept),-5.49130249631093,
focal,NIR_t,0,0
focal,SWIR1_t,-5.00219459418328,-0.255479125828508
focal,SWIR2_t,12.8279039377525,0.590076419838003
focal,NBR_t,-17.7715661906086,-3.15428795941565
focal,NBR2_t,-33.3545137343549,-2.5145468703195
focal,NDVI_t,-0.85748120027346,-0.113716177062602
focal,NDMI_t,7.36594780908474,0.899522242437583
focal,NDSI_t,-4.11959338749291,-0.295030523543227
prev,NIR_med,0.000460882259625046,0.136180619926258
prev,SWIR2_med,0.00118264262222569,0.330404043040597
prev,NDVI_med,0,0
prev,NDWI_med,-0.000103899843833427,-0.085770731903135
prev,NPV_med,0.419399008828781,0.807364424321904
prev,NDFI_med,0.0220887989092624,0.864523617812562
prev,NDFI_sd,-0.00193473668994437,-0.0313407460997564
pairs,NBR_t__NBR2_t,73.2269785899686,2.86344958580426
pairs,NBR2_t__NDSI_t,0,0
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,15.0420327416404,0.951138285529394
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__SWIR2_t,0,0
pairs,SWIR1_t__NDVI_t,4.28887751196061,0.10809789160186
pairs,SWIR1_t__SWIR2_t,-7.85146698677385,-0.153935368742211
sameband,NIR_med__NIR_t,0,0
sameband,SWIR2_med__SWIR2_t,-0.00816921829695753,-0.779704962527815
sameband,NDVI_med__NDVI_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDWI_med__NBR2_t,6.11954196002482e-05,0.0447309404125545
cross_idx,NPV_med__NBR2_t,-0.291792687722377,-0.14078765890363
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDWI_med__SWIR1_t,0.000468578800000375,0.20472843112772
