block,term,coefficient,coef_std
(intercept),(Intercept),-19.341164514607,
focal,NIR_t,4.57595206436829,0.24173574522822
focal,SWIR1_t,4.21737521684581,0.228929887104101
focal,SWIR2_t,4.33926928481054,0.262750855718803
focal,NBR_t,-5.40160388535239,-0.64405688732674
focal,NBR2_t,46.9475938526461,3.26959657907945
focal,NDVI_t,0,0
focal,NDMI_t,0,0
focal,NDSI_t,-15.3765989043483,-1.4361691377399
prev,NIR_med,0,0
prev,SWIR2_med,-0.000770914165453876,-0.255323864230035
prev,NDVI_med,0.000719404356077176,0.740187108680132
prev,NDWI_med,5.98792400578042e-05,0.0482670938018399
prev,NPV_med,0.92714114605724,1.76701993727705
prev,NDFI_med,0.000152727009470392,0.00744946082534454
prev,NDFI_sd,-0.00165408742206126,-0.0297698829691349
pairs,NBR_t__NBR2_t,0,0
pairs,NBR2_t__NDSI_t,142.099658096539,5.05355004235956
pairs,NBR2_t__NDVI_t,0,0
pairs,NDMI_t__NDSI_t,0,0
pairs,NIR_t__NBR_t,0,0
pairs,NIR_t__SWIR2_t,-24.4162981643965,-0.547832699273876
pairs,SWIR1_t__NDVI_t,0,0
pairs,SWIR1_t__SWIR2_t,0,0
sameband,NIR_med__NIR_t,0,0
sameband,SWIR2_med__SWIR2_t,0.00634655942993964,0.907431497314598
sameband,NDVI_med__NDVI_t,0,0
cross_idx,NDVI_med__NBR2_t,0,0
cross_idx,NDWI_med__NBR2_t,0,0
cross_idx,NPV_med__NBR2_t,-6.30861214057822,-2.31460876116071
cross_band,NDVI_med__NIR_t,0,0
cross_band,NDVI_med__SWIR1_t,0,0
cross_band,NDWI_med__SWIR1_t,-0.000461718839725875,-0.230643144668299
